,ga:landingPagePath,ga:date,ga:source,ga:country,ga:deviceCategory,ga:users,ga:newUsers,ga:sessions,ga:bounceRate,ga:pageviewsPerSession,ga:avgSessionDuration,ga:totalEvents
252,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=10&surface_type=search,20220517,l.facebook.com,United States,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
253,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=10&surface_type=search,20220518,admin,Philippines,desktop,1.0,0.0,1.0,0.0,1.0,427.0,1.0
254,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=10&surface_type=search,20220518,admin,United States,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
255,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=10&surface_type=search,20220525,slack_partner_leauge,United States,desktop,1.0,0.0,1.0,0.0,1.0,5.0,1.0
256,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=10&surface_type=search,20220525,website,Philippines,desktop,1.0,0.0,1.0,0.0,1.0,19.0,1.0
257,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=10&surface_type=search,20220526,(direct),Tunisia,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
258,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=10&surface_type=search,20220526,(direct),United Kingdom,desktop,1.0,1.0,1.0,0.0,2.0,1724.0,0.0
259,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=10&surface_type=search,20220526,(direct),United States,desktop,1.0,1.0,1.0,0.0,1.0,45.0,1.0
260,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=10&surface_type=search,20220526,website,United States,desktop,1.0,0.0,1.0,0.0,2.0,200.0,0.0
261,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=12&surface_type=search,20220510,(direct),Australia,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
262,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=12&surface_type=search,20220510,l.facebook.com,United States,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
263,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=21&surface_type=search,20220505,(direct),India,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
264,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=21&surface_type=search,20220505,(direct),Myanmar (Burma),desktop,1.0,1.0,1.0,0.0,1.0,18.0,1.0
265,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=6&surface_type=search,20220516,(direct),India,desktop,1.0,1.0,1.0,0.0,1.0,23.0,1.0
266,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=7&surface_type=search,20220516,admin,India,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
267,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=7&surface_type=search,20220528,(direct),Canada,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
268,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=7&surface_type=search,20220602,google,United States,desktop,1.0,0.0,1.0,0.0,1.0,53.0,1.0
269,/discos-smart-bogo-cart-upsell?surface_detail=buy+x+get+y&surface_inter_position=1&surface_intra_position=8&surface_type=search,20220511,(direct),Canada,desktop,1.0,1.0,1.0,0.0,2.0,344.0,0.0
270,/discos-smart-bogo-cart-upsell?surface_detail=cart+drawer&surface_inter_position=7&surface_intra_position=17&surface_type=search,20220518,(direct),India,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
271,/discos-smart-bogo-cart-upsell?surface_detail=cart+upsell&surface_inter_position=1&surface_intra_position=15&surface_type=search,20220516,(direct),China,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
272,/discos-smart-bogo-cart-upsell?surface_detail=cart+upsell&surface_inter_position=1&surface_intra_position=16&surface_type=search,20220516,(direct),Ukraine,desktop,1.0,1.0,1.0,0.0,1.0,5.0,1.0
273,/discos-smart-bogo-cart-upsell?surface_detail=cart+upsell&surface_inter_position=1&surface_intra_position=16&surface_type=search,20220527,website,Canada,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
274,/discos-smart-bogo-cart-upsell?surface_detail=cart+upsell&surface_inter_position=1&surface_intra_position=16&surface_type=search,20220528,website,United States,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
275,/discos-smart-bogo-cart-upsell?surface_detail=cart+upsell&surface_inter_position=1&surface_intra_position=16&surface_type=search,20220531,landing page,India,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
276,/discos-smart-bogo-cart-upsell?surface_detail=cart+upsell&surface_inter_position=1&surface_intra_position=17&surface_type=search,20220518,(direct),Canada,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
277,/discos-smart-bogo-cart-upsell?surface_detail=cart+upsell&surface_inter_position=1&surface_intra_position=17&surface_type=search,20220601,landing page,Bangladesh,desktop,1.0,0.0,1.0,0.0,6.0,428.0,3.0
278,/discos-smart-bogo-cart-upsell?surface_detail=cart+upsell&surface_inter_position=1&surface_intra_position=18&surface_type=search,20220527,website,India,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
279,/discos-smart-bogo-cart-upsell?surface_detail=cart+upsell&surface_inter_position=1&surface_intra_position=19&surface_type=search,20220513,admin,Philippines,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
280,/discos-smart-bogo-cart-upsell?surface_detail=conversion-upselling-and-cross-selling-upselling-and-cross-selling&surface_inter_position=5&surface_intra_position=23&surface_type=category,20220519,(direct),Philippines,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
281,/discos-smart-bogo-cart-upsell?surface_detail=conversion-upselling-and-cross-selling&surface_inter_position=1&surface_intra_position=12&surface_type=subcategory,20220517,(direct),United States,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
282,/discos-smart-bogo-cart-upsell?surface_detail=conversion-upselling-and-cross-selling&surface_inter_position=1&surface_intra_position=3&surface_type=subcategory,20220511,(direct),India,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
283,/discos-smart-bogo-cart-upsell?surface_detail=conversion-upselling-and-cross-selling&surface_inter_position=4&surface_intra_position=2&surface_type=category,20220508,admin,United States,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
284,/discos-smart-bogo-cart-upsell?surface_detail=conversion-upselling-and-cross-selling&surface_inter_position=8&surface_intra_position=1&surface_type=home,20220514,(direct),United States,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
285,/discos-smart-bogo-cart-upsell?surface_detail=conversion-upselling-and-cross-selling&surface_inter_position=8&surface_intra_position=1&surface_type=home,20220517,(direct),Malaysia,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
286,/discos-smart-bogo-cart-upsell?surface_detail=conversion-upselling-and-cross-selling&surface_inter_position=8&surface_intra_position=2&surface_type=home,20220516,admin,United States,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
287,/discos-smart-bogo-cart-upsell?surface_detail=conversion-upselling-and-cross-selling&surface_inter_position=8&surface_intra_position=4&surface_type=home,20220506,(direct),United States,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
288,/discos-smart-bogo-cart-upsell?surface_detail=conversion-upselling-and-cross-selling&surface_inter_position=8&surface_intra_position=5&surface_type=home,20220513,(direct),United States,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
289,/discos-smart-bogo-cart-upsell?surface_detail=conversion-upselling-and-cross-selling&surface_inter_position=8&surface_intra_position=5&surface_type=home,20220518,(direct),Bangladesh,desktop,1.0,1.0,1.0,0.0,1.0,139.0,1.0
290,/discos-smart-bogo-cart-upsell?surface_detail=conversion&surface_inter_position=1&surface_intra_position=17&surface_type=collection,20220506,(direct),Lithuania,desktop,1.0,1.0,1.0,0.0,1.0,24.0,1.0
291,/discos-smart-bogo-cart-upsell?surface_detail=discord&surface_inter_position=1&surface_intra_position=11&surface_type=search,20220514,(direct),United States,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
292,/discos-smart-bogo-cart-upsell?surface_detail=DISCOS:+Smart+BOGO+Cart+Upsell&surface_inter_position=1&surface_intra_position=4&surface_type=search,20220509,(direct),Ireland,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
293,/discos-smart-bogo-cart-upsell?surface_detail=discos&surface_inter_position=1&surface_intra_position=3&surface_type=search,20220526,getresponse,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
294,/discos-smart-bogo-cart-upsell?surface_detail=discos&surface_inter_position=1&surface_intra_position=3&surface_type=search,20220527,getresponse,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
295,/discos-smart-bogo-cart-upsell?surface_detail=DISCOS&surface_inter_position=1&surface_intra_position=3&surface_type=search,20220601,(direct),Vietnam,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
296,/discos-smart-bogo-cart-upsell?surface_detail=discos&surface_inter_position=1&surface_intra_position=4&surface_type=search,20220512,getresponse,Vietnam,desktop,1.0,0.0,1.0,0.0,4.0,731.0,0.0
297,/discos-smart-bogo-cart-upsell?surface_detail=discos&surface_inter_position=1&surface_intra_position=4&surface_type=search,20220513,admin,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
298,/discos-smart-bogo-cart-upsell?surface_detail=discos&surface_inter_position=1&surface_intra_position=4&surface_type=search,20220517,admin,Vietnam,desktop,1.0,0.0,1.0,0.0,2.0,42.0,0.0
299,/discos-smart-bogo-cart-upsell?surface_detail=drop+down+on+cart&surface_inter_position=14&surface_intra_position=7&surface_type=search,20220507,(direct),United Kingdom,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
300,/discos-smart-bogo-cart-upsell?surface_detail=happypoint&surface_inter_position=1&surface_intra_position=2&surface_type=search,20220505,happypoints.io,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
301,/discos-smart-bogo-cart-upsell?surface_detail=In+cart+upsell&surface_inter_position=1&surface_intra_position=1&surface_type=search,20220506,(direct),India,mobile,1.0,0.0,1.0,100.0,1.0,0.0,0.0
302,/discos-smart-bogo-cart-upsell?surface_detail=logo+vendor&surface_inter_position=1&surface_intra_position=26&surface_type=search,20220516,(direct),Georgia,desktop,1.0,1.0,1.0,0.0,1.0,46.0,1.0
303,/discos-smart-bogo-cart-upsell?surface_detail=newsletter+popup&surface_inter_position=1&surface_intra_position=6&surface_type=search,20220601,landing page,New Zealand,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
304,/discos-smart-bogo-cart-upsell?surface_detail=Offer+with+logo&surface_inter_position=1&surface_intra_position=23&surface_type=search,20220601,(direct),India,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
305,/discos-smart-bogo-cart-upsell?surface_detail=Offer+with+logo&surface_inter_position=1&surface_intra_position=23&surface_type=search,20220602,(direct),India,mobile,1.0,0.0,1.0,100.0,1.0,0.0,0.0
306,/discos-smart-bogo-cart-upsell?surface_detail=one+click+upsell&surface_inter_position=1&surface_intra_position=17&surface_type=search,20220512,(direct),Australia,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
307,/discos-smart-bogo-cart-upsell?surface_detail=one+click+upsell&surface_inter_position=1&surface_intra_position=17&surface_type=search,20220517,(direct),United States,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
308,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=1&surface_intra_position=1&surface_type=collection,20220513,(direct),United States,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
309,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=1&surface_intra_position=1&surface_type=collection,20220517,(direct),United Arab Emirates,desktop,1.0,1.0,1.0,0.0,2.0,18.0,0.0
310,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=1&surface_intra_position=2&surface_type=collection,20220511,(direct),United States,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
311,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=1&surface_intra_position=52&surface_type=collection,20220512,(direct),Switzerland,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
312,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=1&surface_intra_position=64&surface_type=collection,20220515,admin,United States,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
313,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=1&surface_type=home,20220506,(direct),South Africa,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
314,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=1&surface_type=home,20220517,(direct),United States,mobile,1.0,1.0,1.0,100.0,1.0,0.0,0.0
315,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=2&surface_type=home,20220506,l.facebook.com,United States,desktop,1.0,0.0,1.0,0.0,1.0,70.0,1.0
316,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=2&surface_type=home,20220509,(direct),Canada,desktop,1.0,1.0,1.0,0.0,2.0,124.0,0.0
317,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=2&surface_type=home,20220512,admin,Poland,desktop,1.0,0.0,1.0,0.0,2.0,2.0,0.0
318,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=2&surface_type=home,20220513,(direct),United Kingdom,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
319,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=2&surface_type=home,20220514,(direct),India,desktop,1.0,1.0,1.0,0.0,1.0,124.0,1.0
320,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=3&surface_type=home,20220511,(direct),India,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
321,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=4&surface_type=home,20220518,(direct),Pakistan,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
322,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=5&surface_type=home,20220515,(direct),United States,desktop,1.0,1.0,1.0,0.0,1.0,51.0,1.0
323,/discos-smart-bogo-cart-upsell?surface_detail=recommended-for-you&surface_inter_position=2&surface_intra_position=6&surface_type=home,20220513,admin,India,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
324,/discos-smart-bogo-cart-upsell?surface_detail=upsell&surface_inter_position=1&surface_intra_position=4&surface_type=search,20220511,google,India,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
325,/discos-smart-bogo-cart-upsell?surface_detail=Upsell&surface_inter_position=1&surface_intra_position=4&surface_type=search,20220514,facebook.com,Mexico,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
326,/discos-smart-bogo-cart-upsell?surface_detail=upsell&surface_inter_position=1&surface_intra_position=5&surface_type=search,20220528,(direct),United States,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
327,/discos-smart-bogo-cart-upsell?surface_detail=upsell&surface_inter_position=3&surface_intra_position=21&surface_type=search,20220515,(direct),India,desktop,1.0,1.0,1.0,100.0,1.0,0.0,0.0
328,/discos-smart-bogo-cart-upsell?surface_detail=upsell+bundles&surface_inter_position=6&surface_intra_position=20&surface_type=search,20220530,website,Israel,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
329,/discos-smart-bogo-cart-upsell?surface_detail=upsell+in+cart&surface_inter_position=1&surface_intra_position=9&surface_type=search,20220527,website,India,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
330,/discos-smart-bogo-cart-upsell?surface_detail=upsell+on+cart&surface_inter_position=1&surface_intra_position=9&surface_type=search,20220525,website,Italy,desktop,1.0,0.0,1.0,0.0,1.0,17.0,1.0
331,/discos-smart-bogo-cart-upsell/,20220525,website,Vietnam,desktop,1.0,0.0,1.0,100.0,1.0,0.0,0.0
